date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:14:28	2615/2615	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202017%2014:14:22%20GMT	http://www.livelongerrunning.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.livelongerrunning.com%2Fhow-to-effectively-incorporate-a-treadmill-into-your-workout-routine%2F	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/wp-json/oembed/1.0/embed5942.json	(from http://www.livelongerrunning.com/how-to-effectively-incorporate-a-treadmill-into-your-workout-routine/)
15:14:28	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202017%2014:14:22%20GMT	http://www.livelongerrunning.com/?p=560	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/index46ad.html	(from http://www.livelongerrunning.com/how-to-effectively-incorporate-a-treadmill-into-your-workout-routine/)
15:14:29	2900/2900	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Apr%202017%2014:14:23%20GMT	http://www.livelongerrunning.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.livelongerrunning.com%2Fhow-to-effectively-incorporate-a-treadmill-into-your-workout-routine%2F&format=xml	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/wp-json/oembed/1.0/embed8ecc	(from http://www.livelongerrunning.com/how-to-effectively-incorporate-a-treadmill-into-your-workout-routine/)
15:14:30	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202017%2014:14:25%20GMT	http://www.livelongerrunning.com/?p=558	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/index193e.html	(from http://www.livelongerrunning.com/tips-for-building-upper-body-strength/)
15:14:30	2460/2460	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202017%2014:14:24%20GMT	http://www.livelongerrunning.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.livelongerrunning.com%2Ftips-for-building-upper-body-strength%2F	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/wp-json/oembed/1.0/embed2437.json	(from http://www.livelongerrunning.com/tips-for-building-upper-body-strength/)
15:14:31	2745/2745	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Apr%202017%2014:14:26%20GMT	http://www.livelongerrunning.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.livelongerrunning.com%2Ftips-for-building-upper-body-strength%2F&format=xml	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/wp-json/oembed/1.0/embed9df0	(from http://www.livelongerrunning.com/tips-for-building-upper-body-strength/)
15:14:32	2390/2390	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202017%2014:14:27%20GMT	http://www.livelongerrunning.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.livelongerrunning.com%2Feasing-cardio-back-woes%2F	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/wp-json/oembed/1.0/embed3465.json	(from http://www.livelongerrunning.com/easing-cardio-back-woes/)
15:14:33	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202017%2014:14:27%20GMT	http://www.livelongerrunning.com/?p=556	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/indexa215.html	(from http://www.livelongerrunning.com/easing-cardio-back-woes/)
15:14:33	2675/2675	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Apr%202017%2014:14:28%20GMT	http://www.livelongerrunning.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.livelongerrunning.com%2Feasing-cardio-back-woes%2F&format=xml	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/wp-json/oembed/1.0/embed205d	(from http://www.livelongerrunning.com/easing-cardio-back-woes/)
15:14:34	2435/2435	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202017%2014:14:29%20GMT	http://www.livelongerrunning.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.livelongerrunning.com%2Fthe-best-music-to-keep-you-going%2F	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/wp-json/oembed/1.0/embedfcc9.json	(from http://www.livelongerrunning.com/the-best-music-to-keep-you-going/)
15:14:34	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202017%2014:14:29%20GMT	http://www.livelongerrunning.com/?p=548	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/index1dc8.html	(from http://www.livelongerrunning.com/the-best-music-to-keep-you-going/)
15:14:35	2720/2720	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Apr%202017%2014:14:30%20GMT	http://www.livelongerrunning.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.livelongerrunning.com%2Fthe-best-music-to-keep-you-going%2F&format=xml	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/wp-json/oembed/1.0/embed991a	(from http://www.livelongerrunning.com/the-best-music-to-keep-you-going/)
15:14:36	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202017%2014:14:31%20GMT	http://www.livelongerrunning.com/?p=544	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/index044f.html	(from http://www.livelongerrunning.com/tips-to-keep-you-from-getting-bored/)
15:14:36	2450/2450	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202017%2014:14:31%20GMT	http://www.livelongerrunning.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.livelongerrunning.com%2Ftips-to-keep-you-from-getting-bored%2F	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/wp-json/oembed/1.0/embed9b32.json	(from http://www.livelongerrunning.com/tips-to-keep-you-from-getting-bored/)
15:14:37	2735/2735	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Apr%202017%2014:14:32%20GMT	http://www.livelongerrunning.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.livelongerrunning.com%2Ftips-to-keep-you-from-getting-bored%2F&format=xml	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/wp-json/oembed/1.0/embed2f17	(from http://www.livelongerrunning.com/tips-to-keep-you-from-getting-bored/)
15:14:38	2325/2325	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202017%2014:14:33%20GMT	http://www.livelongerrunning.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.livelongerrunning.com%2Fdisclaimer%2F	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/wp-json/oembed/1.0/embed9b9f.json	(from http://www.livelongerrunning.com/disclaimer/)
15:14:39	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202017%2014:14:33%20GMT	http://www.livelongerrunning.com/?p=568	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/index3a5c.html	(from http://www.livelongerrunning.com/disclaimer/)
15:14:39	2610/2610	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Apr%202017%2014:14:34%20GMT	http://www.livelongerrunning.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.livelongerrunning.com%2Fdisclaimer%2F&format=xml	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/wp-json/oembed/1.0/embed7a30	(from http://www.livelongerrunning.com/disclaimer/)
15:14:40	2360/2360	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202017%2014:14:35%20GMT	http://www.livelongerrunning.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.livelongerrunning.com%2Fprivacy-statement%2F	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/wp-json/oembed/1.0/embed476f.json	(from http://www.livelongerrunning.com/privacy-statement/)
15:14:41	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202017%2014:14:35%20GMT	http://www.livelongerrunning.com/?p=570	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/indexfa8d.html	(from http://www.livelongerrunning.com/privacy-statement/)
15:14:41	2645/2645	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Apr%202017%2014:14:36%20GMT	http://www.livelongerrunning.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.livelongerrunning.com%2Fprivacy-statement%2F&format=xml	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/wp-json/oembed/1.0/embed3ad2	(from http://www.livelongerrunning.com/privacy-statement/)
15:14:42	2335/2335	---M-Z	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202017%2014:14:37%20GMT	http://www.livelongerrunning.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.livelongerrunning.com%2Fterms-of-use%2F	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/wp-json/oembed/1.0/embeda270.json	(from http://www.livelongerrunning.com/terms-of-use/)
15:14:42	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202017%2014:14:37%20GMT	http://www.livelongerrunning.com/?p=572	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/index273a.html	(from http://www.livelongerrunning.com/terms-of-use/)
15:14:43	2620/2620	---M-Z	200	added ('OK')	text/xml	date:Thu,%2013%20Apr%202017%2014:14:38%20GMT	http://www.livelongerrunning.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.livelongerrunning.com%2Fterms-of-use%2F&format=xml	C:/Users/jaya/Desktop/livelongerrunning/livelongerrunning/www.livelongerrunning.com/wp-json/oembed/1.0/embedcac7	(from http://www.livelongerrunning.com/terms-of-use/)
